alignment	total_gaps	bin_1	bin_2	bin_3	bin_4	bin_5	bin_6	bin_7	bin_8	bin_9	bin_10	bin_11	bin_12	bin_13	bin_14	bin_15	bin_16	bin_17	bin_18	bin_19	bin_20	bin_21	bin_22	bin_23	bin_24	bin_25	bin_26	bin_27	bin_28	bin_29	bin_30	bin_31	bin_32	bin_33	bin_34	bin_35	bin_36	bin_37	bin_38	bin_39	bin_40	bin_41	bin_42	bin_43	bin_44	bin_45	bin_46	bin_47	bin_48	bin_49	bin_50	bin_51	bin_52	bin_53	bin_54	bin_55	bin_56	bin_57	bin_58	bin_59	bin_60	bin_61	bin_62	bin_63	bin_64	bin_65	bin_66	bin_67	bin_68	bin_69	bin_70	bin_71	bin_72	bin_73	bin_74	bin_75	bin_76	bin_77	bin_78	bin_79	bin_80	bin_81	bin_82	bin_83	bin_84	bin_85	bin_86	bin_87	bin_88	bin_89	bin_90	bin_91	bin_92	bin_93	bin_94	bin_95	bin_96	bin_97	bin_98	bin_99	bin_100
OG0010931	0	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
OG0005074	37420	0.00951363	0.00903260	0.01582042	0.01397648	0.00921967	0.00809727	0.01020844	0.01060930	0.00852485	0.01130412	0.01034206	0.00948691	0.00887226	0.00940673	0.01050241	0.00927312	0.00897916	0.00972742	0.00978087	0.01317477	0.01707643	0.01023517	0.00988776	0.00962052	0.01189204	0.01103688	0.00911277	0.01109033	0.00994121	0.00948691	0.00769642	0.01068947	0.00962052	0.00972742	0.00809727	0.00852485	0.01109033	0.01162480	0.00857830	0.00908605	0.00938001	0.01111705	0.01167825	0.00994121	0.00978087	0.00285943	0.00408872	0.00812400	0.00807055	0.00424906	0.00502405	0.01189204	0.00954035	0.01213255	0.01207910	0.01044896	0.00978087	0.00980759	0.00929984	0.00905933	0.00833779	0.00916622	0.00887226	0.00793693	0.01007483	0.00911277	0.01122394	0.01034206	0.01111705	0.01130412	0.01296098	0.00919294	0.01250668	0.01229289	0.01018172	0.01226617	0.01146446	0.00940673	0.01034206	0.01141101	0.00860502	0.00892571	0.00986104	0.01138429	0.00964725	0.00940673	0.00881881	0.00828434	0.01018172	0.00991448	0.01111705	0.01149118	0.01370925	0.00954035	0.00938001	0.00994121	0.01052913	0.00863175	0.01004810	0.01274719
OG0009783	1084	0.05073801	0.04059041	0.05073801	0.01107011	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03044280	0.04059041	0.04059041	0.05073801	0.01014760	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03044280	0.00000000	0.00000000	0.00000000	0.01014760	0.03044280	0.00000000	0.00276753	0.00369004	0.00369004	0.00553506	0.00369004	0.00461255	0.00369004	0.00369004	0.00461255	0.00369004	0.00461255	0.00092251	0.00000000	0.00369004	0.00369004	0.00461255	0.00369004	0.00461255	0.00369004	0.00369004	0.00184502	0.00553506	0.00461255	0.00369004	0.01107011	0.00738007	0.00369004	0.00830258	0.00369004	0.01476015	0.01568266	0.01107011	0.01568266	0.01107011	0.01107011	0.01383764	0.01107011	0.01383764	0.01199262	0.01752768	0.01014760	0.00738007	0.01383764	0.01107011	0.01383764	0.00922509	0.00922509	0.01568266	0.00922509	0.01383764	0.01476015	0.02490775	0.00922509	0.03874539	0.05073801	0.04059041	0.04059041
OG0015227	6601	0.02484472	0.02499621	0.02499621	0.02499621	0.02499621	0.02454174	0.01121042	0.00318134	0.01484624	0.01848205	0.01863354	0.01923951	0.01151341	0.01439176	0.00151492	0.00151492	0.00969550	0.00000000	0.00000000	0.00000000	0.00000000	0.00530223	0.00075746	0.00060597	0.00000000	0.00499924	0.00000000	0.00045448	0.00151492	0.00075746	0.00151492	0.00075746	0.00075746	0.00136343	0.00151492	0.00151492	0.00151492	0.00621118	0.00530223	0.00166641	0.00181791	0.00151492	0.01060445	0.02484472	0.02499621	0.02499621	0.01514922	0.00090895	0.00560521	0.02029995	0.00212089	0.00151492	0.00166641	0.00712013	0.00272686	0.00681715	0.00227238	0.00227238	0.01136191	0.00666566	0.00227238	0.01121042	0.00227238	0.01136191	0.02499621	0.02499621	0.00227238	0.00212089	0.00151492	0.01121042	0.01575519	0.00151492	0.00212089	0.00302984	0.00984699	0.00378730	0.00727163	0.00378730	0.00378730	0.01090744	0.02408726	0.02090592	0.01136191	0.02484472	0.02499621	0.02499621	0.02363278	0.00378730	0.01651265	0.02499621	0.02499621	0.02499621	0.02499621	0.02499621	0.01651265	0.00469626	0.01287684	0.00454477	0.00818058	0.01166490
OG0010348	783	0.02681992	0.02554278	0.03192848	0.02554278	0.02554278	0.03192848	0.02554278	0.03192848	0.02554278	0.02554278	0.03192848	0.02554278	0.02171137	0.01532567	0.01532567	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00638570	0.00000000	0.00383142	0.00000000	0.01277139	0.02681992	0.01404853	0.00000000	0.00000000	0.00000000	0.00000000	0.00383142	0.00383142	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00383142	0.00000000	0.00000000	0.00000000	0.00000000	0.00638570	0.00000000	0.02554278	0.03192848	0.02554278	0.02554278	0.03192848	0.02554278	0.03192848	0.02554278	0.02554278	0.03192848	0.02554278	0.03192848	0.02554278	0.02554278	0.03192848	0.01915709	0.00000000	0.00000000	0.00000000	0.00000000	0.02043423	0.02554278	0.02043423	0.02043423	0.00510856	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
OG0002335	348	0.03448276	0.06896552	0.06896552	0.06896552	0.06896552	0.08620690	0.06896552	0.06896552	0.06896552	0.06896552	0.06896552	0.06896552	0.01436782	0.00000000	0.01149425	0.00574713	0.00000000	0.00000000	0.00000000	0.00000000	0.00574713	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02298851	0.02873563	0.02298851	0.02298851	0.02298851	0.01724138	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01436782	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
OG0004158	1162	0.01721170	0.02581756	0.02581756	0.02151463	0.02581756	0.02581756	0.02151463	0.02581756	0.02581756	0.02151463	0.01721170	0.00344234	0.02151463	0.02581756	0.01290878	0.02151463	0.02581756	0.00860585	0.02151463	0.02581756	0.02409639	0.02151463	0.02581756	0.02581756	0.02151463	0.02581756	0.02581756	0.02151463	0.02581756	0.02581756	0.02151463	0.02581756	0.02581756	0.02151463	0.02581756	0.02581756	0.02151463	0.00430293	0.00430293	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00258176	0.00258176	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00946644	0.00172117	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00086059	0.00000000	0.00000000	0.02151463	0.00430293	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01290878	0.02581756	0.01290878	0.00258176	0.00000000	0.01290878	0.00000000	0.00000000	0.00000000	0.00172117	0.00000000	0.00344234	0.01032702	0.00860585	0.00430293	0.00688468	0.00000000	0.00000000	0.00000000	0.01290878	0.00000000	0.00000000	0.00086059	0.00000000	0.00000000	0.00000000	0.00000000
OG0004557	164	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04878049	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03658537	0.09146341	0.09756098	0.10365854	0.04878049	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01219512	0.02439024	0.01829268	0.01219512	0.01219512	0.01219512	0.06097561	0.09146341	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04878049	0.02439024	0.02439024	0.00000000	0.01829268	0.01219512	0.01219512	0.00609756	0.01219512	0.00609756	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05487805	0.05487805	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01829268	0.03658537	0.00000000
OG0008832	1386	0.05050505	0.04329004	0.05194805	0.04256854	0.04256854	0.04329004	0.05194805	0.02308802	0.00360750	0.00000000	0.00000000	0.00000000	0.00072150	0.03246753	0.04761905	0.04329004	0.04329004	0.01587302	0.00937951	0.00577201	0.00288600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00793651	0.01515152	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02597403	0.00865801	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01010101	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00144300	0.00072150	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01875902	0.03174603	0.04040404	0.03968254	0.04617605	0.03607504	0.00721501	0.00000000	0.00000000	0.00000000	0.01731602	0.00000000	0.00000000	0.00000000	0.00000000	0.00865801	0.00360750	0.01082251	0.01370851	0.03679654	0.03246753	0.03246753
OG0001322	597	0.01675042	0.01507538	0.02010050	0.02512563	0.05025126	0.00670017	0.00670017	0.00000000	0.00000000	0.00335008	0.01005025	0.01842546	0.03685092	0.00837521	0.00000000	0.00000000	0.00167504	0.00335008	0.00000000	0.00000000	0.01340034	0.02010050	0.02010050	0.04690117	0.05025126	0.06030151	0.01172529	0.01005025	0.00167504	0.00000000	0.00000000	0.00000000	0.01675042	0.00000000	0.01675042	0.00000000	0.00502513	0.00670017	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00502513	0.00000000	0.00335008	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00167504	0.00000000	0.03350084	0.03350084	0.00000000	0.03350084	0.00167504	0.00000000	0.00000000	0.05025126	0.05025126	0.03350084	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03350084	0.05025126	0.00000000	0.00000000	0.00502513	0.00502513	0.00670017	0.00335008	0.01340034	0.00000000	0.03350084	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05025126	0.05025126
OG0009025	397	0.00000000	0.00000000	0.00000000	0.00503778	0.01511335	0.00000000	0.00000000	0.00000000	0.01511335	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00251889	0.00000000	0.00000000	0.00000000	0.00000000	0.06045340	0.09068010	0.10579345	0.09068010	0.03022670	0.00000000	0.00000000	0.01259446	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06297229	0.01511335	0.02015113	0.00503778	0.00000000	0.00000000	0.01007557	0.00000000	0.00000000	0.00755668	0.00755668	0.00000000	0.00000000	0.01007557	0.00000000	0.02770781	0.08816121	0.07556675	0.08816121	0.07808564	0.07556675	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
OG0010575	751	0.02130493	0.03195739	0.02130493	0.03195739	0.02130493	0.03195739	0.02130493	0.03195739	0.02130493	0.03195739	0.02130493	0.03195739	0.02796272	0.01864181	0.02796272	0.02130493	0.03195739	0.02130493	0.03195739	0.01331558	0.00798935	0.02130493	0.03195739	0.02130493	0.01331558	0.00399467	0.00266312	0.00399467	0.01198402	0.02263648	0.00266312	0.00399467	0.00532623	0.00798935	0.00532623	0.00798935	0.01331558	0.00798935	0.00798935	0.00532623	0.01597870	0.01464714	0.02796272	0.01331558	0.00532623	0.02130493	0.03195739	0.02130493	0.02263648	0.00266312	0.00399467	0.00399467	0.00266312	0.00399467	0.00266312	0.00133156	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00399467	0.00266312	0.00399467	0.00266312	0.00399467	0.00266312	0.00399467	0.00266312	0.00399467	0.00399467	0.00266312	0.00399467	0.00532623	0.00932091	0.00000000	0.00000000	0.01464714	0.00399467	0.00266312	0.00133156	0.00266312
OG0015625	2024	0.01828063	0.02124506	0.02371542	0.02322134	0.01877470	0.02371542	0.01976285	0.02371542	0.01877470	0.02173913	0.01828063	0.01581028	0.01235178	0.01086957	0.00988142	0.01185771	0.00988142	0.01185771	0.00494071	0.00592885	0.01383399	0.03557312	0.00988142	0.01235178	0.01136364	0.01581028	0.01185771	0.00988142	0.01235178	0.02569170	0.00592885	0.00494071	0.00592885	0.01828063	0.00592885	0.00494071	0.00592885	0.00494071	0.00592885	0.00395257	0.00592885	0.00741107	0.01086957	0.00494071	0.00592885	0.00494071	0.00592885	0.00494071	0.00592885	0.00494071	0.00592885	0.00592885	0.00247036	0.00296443	0.00247036	0.00296443	0.00247036	0.00296443	0.00247036	0.00741107	0.00247036	0.00296443	0.00247036	0.00296443	0.00247036	0.00296443	0.00247036	0.00098814	0.00247036	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02964427	0.03557312	0.02964427	0.02371542	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01086957	0.02964427	0.03409091	0.02717391	0.03458498	0.02964427	0.03557312	0.00543478	0.00049407	0.00000000	0.00000000	0.00000000	0.00000000	0.00197628
OG0014003	3610	0.02659280	0.02326870	0.02659280	0.02326870	0.02326870	0.02022161	0.01385042	0.01828255	0.00000000	0.00000000	0.00000000	0.00000000	0.01329640	0.00997230	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00055402	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00221607	0.00193906	0.00249307	0.00249307	0.00193906	0.00221607	0.00193906	0.00193906	0.01135734	0.01108033	0.00221607	0.00193906	0.00193906	0.00831025	0.00775623	0.00720222	0.00193906	0.00332410	0.01024931	0.00969529	0.00249307	0.00221607	0.00193906	0.01218837	0.00443213	0.01163435	0.01662050	0.01745152	0.01163435	0.01578947	0.02271468	0.02659280	0.02326870	0.02659280	0.02188366	0.02132964	0.02216066	0.02132964	0.02132964	0.02576177	0.02326870	0.02465374	0.02132964	0.02049861	0.02216066	0.01939058	0.02216066	0.01939058	0.01939058	0.02326870	0.02022161	0.02299169	0.02243767	0.02326870	0.02659280	0.02326870	0.02299169
OG0000462	48	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08333333	0.00000000	0.08333333	0.16666667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06250000	0.04166667	0.10416667	0.04166667	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08333333	0.08333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08333333	0.16666667
OG0012741	5025	0.02049751	0.01970149	0.01791045	0.01910448	0.02189055	0.01830846	0.01751244	0.01353234	0.02308458	0.02288557	0.02388060	0.02388060	0.02288557	0.02288557	0.02288557	0.01830846	0.02388060	0.01174129	0.00597015	0.02228856	0.00736318	0.00298507	0.00298507	0.00298507	0.00477612	0.00338308	0.00457711	0.00278607	0.00199005	0.00199005	0.01034826	0.00199005	0.00199005	0.00199005	0.00935323	0.00099502	0.00099502	0.00099502	0.00079602	0.00139303	0.00139303	0.00995025	0.00199005	0.00139303	0.00199005	0.00616915	0.00159204	0.00378109	0.01930348	0.02388060	0.02009950	0.00338308	0.00218905	0.00995025	0.02328358	0.01512438	0.00199005	0.00179104	0.00099502	0.00119403	0.00199005	0.00199005	0.00338308	0.00298507	0.00139303	0.01472637	0.00139303	0.00636816	0.00199005	0.00159204	0.00199005	0.01512438	0.00278607	0.00199005	0.00199005	0.00218905	0.00139303	0.00099502	0.00139303	0.00199005	0.01054726	0.02388060	0.02388060	0.01014925	0.00079602	0.00258706	0.00298507	0.00298507	0.00199005	0.01333333	0.02368159	0.02388060	0.01910448	0.02388060	0.02308458	0.02288557	0.02308458	0.02388060	0.02388060	0.01870647
OG0014376	407	0.01228501	0.00982801	0.00982801	0.00982801	0.00982801	0.05405405	0.06879607	0.07616708	0.05896806	0.05896806	0.05405405	0.00982801	0.00982801	0.00982801	0.00982801	0.00982801	0.00982801	0.00982801	0.00982801	0.00491400	0.02702703	0.00982801	0.00982801	0.00982801	0.00982801	0.00000000	0.00982801	0.00491400	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00491400	0.00000000	0.00000000	0.02457002	0.00000000	0.00000000	0.00000000	0.00000000	0.02211302	0.04422604	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00982801	0.00982801	0.00982801	0.00982801	0.00982801	0.00982801	0.00491400	0.00000000	0.00000000	0.00000000	0.00000000	0.00245700	0.00737101	0.00000000	0.00245700	0.00982801	0.00737101	0.00000000	0.00000000	0.00000000	0.02457002	0.09828010	0.01474201	0.00000000	0.00000000	0.00737101	0.00982801	0.01228501	0.01965602	0.00982801	0.00982801	0.00982801	0.00737101
OG0003923	1024	0.03417969	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02734375	0.02539062	0.01953125	0.00000000	0.00000000	0.00000000	0.00000000	0.00097656	0.00000000	0.00000000	0.00000000	0.00097656	0.00390625	0.00097656	0.00683594	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00683594	0.00000000	0.00000000	0.00195312	0.00097656	0.00000000	0.00292969	0.00195312	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00683594	0.00683594	0.00000000	0.00000000	0.00292969	0.00000000	0.00000000	0.00000000	0.00000000	0.00585938	0.00781250	0.00781250	0.01171875	0.01171875	0.01171875	0.01171875	0.01171875	0.01757812	0.01269531	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
OG0005799	674	0.02670623	0.02818991	0.00000000	0.05637982	0.02373887	0.03560831	0.00000000	0.00000000	0.00000000	0.00000000	0.00148368	0.00000000	0.03115727	0.02373887	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00445104	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00148368	0.00296736	0.00000000	0.00000000	0.00000000	0.00296736	0.00000000	0.00000000	0.00000000	0.00000000	0.00296736	0.00000000	0.00000000	0.01186944	0.00000000	0.00000000	0.00000000	0.04302671	0.06083086	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01186944	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01038576	0.00000000	0.00593472	0.01483680	0.00000000	0.00000000	0.05934718	0.00000000	0.03560831	0.00000000	0.00000000	0.00148368	0.00445104	0.00000000	0.00000000	0.00000000	0.00000000	0.05934718	0.00445104	0.00000000	0.00000000	0.00000000	0.00000000	0.00148368	0.00000000	0.00148368	0.00148368	0.00148368	0.00890208	0.00000000	0.00000000	0.00000000	0.00000000	0.01335312	0.00000000	0.01483680	0.06231454	0.07270030	0.06231454	0.07270030	0.06231454	0.05934718
OG0014827	965	0.03730570	0.03730570	0.03730570	0.02487047	0.03730570	0.03523316	0.02072539	0.03108808	0.03108808	0.03316062	0.02279793	0.03419689	0.03419689	0.02279793	0.03419689	0.03419689	0.03419689	0.02279793	0.03419689	0.03419689	0.02279793	0.03419689	0.03419689	0.03419689	0.01554404	0.00829016	0.00310881	0.00207254	0.00310881	0.00207254	0.00000000	0.00103627	0.00310881	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01243523	0.03730570	0.02487047	0.03730570	0.03730570	0.01243523	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02487047	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00207254	0.01450777
OG0001001	2987	0.02142618	0.01740877	0.02176096	0.01740877	0.01740877	0.02176096	0.01740877	0.02109140	0.01673920	0.01740877	0.02176096	0.01740877	0.02176096	0.01673920	0.01740877	0.02176096	0.01740877	0.02176096	0.01606964	0.01673920	0.02109140	0.01740877	0.01740877	0.02176096	0.01740877	0.02176096	0.01740877	0.01740877	0.02042183	0.01606964	0.02109140	0.01740877	0.01740877	0.02176096	0.00468698	0.00234349	0.00133914	0.00133914	0.00167392	0.00401741	0.00033478	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00803482	0.00200870	0.00000000	0.00000000	0.00000000	0.00000000	0.01606964	0.00736525	0.00435219	0.00000000	0.00770003	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01740877	0.01740877	0.02176096	0.01305658	0.00401741	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00200870	0.00435219	0.00000000	0.00803482	0.00669568	0.00535655	0.01372615	0.01473050	0.01606964	0.02109140	0.01740877	0.02176096	0.01740877	0.01740877	0.02142618	0.01606964	0.01707399
OG0010085	5692	0.01616304	0.01879831	0.01528461	0.01879831	0.01844694	0.01493324	0.01844694	0.01844694	0.01475755	0.01809557	0.01791989	0.01440618	0.01791989	0.01756852	0.01405481	0.01897400	0.01756852	0.01669009	0.01932537	0.01756852	0.01405481	0.02196065	0.02196065	0.01194659	0.00948700	0.01141954	0.01756852	0.02196065	0.02178496	0.00948700	0.00878426	0.00140548	0.00070274	0.00087843	0.01177091	0.01018974	0.01827126	0.01423050	0.01018974	0.01352776	0.01124385	0.00158117	0.02196065	0.00491918	0.00000000	0.00421644	0.02160928	0.00878426	0.00913563	0.00087843	0.00368939	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01844694	0.00632467	0.02037948	0.02020379	0.01563598	0.01879831	0.00035137	0.00000000	0.00878426	0.00105411	0.00052706	0.00000000	0.00035137	0.00070274	0.00087843	0.00087843	0.00070274	0.00087843	0.00087843	0.00070274	0.00087843	0.00087843	0.00070274	0.00913563	0.02196065	0.01756852	0.00544624	0.00087843	0.00070274	0.00087843	0.00509487	0.01756852	0.00087843	0.00070274	0.00456781	0.00087843	0.00087843	0.00913563	0.02196065	0.02196065	0.01756852	0.02196065	0.01756852
